Serving HTTP on 0.0.0.0 port 80 (http://0.0.0.0:80/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20143.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Navbar.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Mutton%20Biryani.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /panner2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20145.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Jeera%20Rice3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Garlic-Butter-Naan.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20103.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20123.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:19] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:22] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:23] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:23] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:33:23] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:33:25] "GET /Dinner.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /order.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Roti1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /SEPM%20143.jpg HTTP/1.1" 200 -
